keyTime,datetime,dayTime,dayWeekTime,dayWeekAbbrevTime,dayWeekCompleteTime,monthTime,monthAbbrevTime,monthCompleteTime,bimonthTime,quarterTime,semesterTime,yearTime
306,1995-05-02,2,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,1995
307,1995-05-03,3,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,1995
308,1995-05-04,4,5,SEX,SEXTA,5,MAI,MAIO,3,2,1,1995
309,1995-05-05,5,6,SAB,SABADO,5,MAI,MAIO,3,2,1,1995
310,1995-05-06,6,7,DOM,DOMINGO,5,MAI,MAIO,3,2,1,1995
311,1995-05-07,7,1,SEG,SEGUNDA,5,MAI,MAIO,3,2,1,1995
312,1995-05-08,8,2,TER,TERCA,5,MAI,MAIO,3,2,1,1995
313,1995-05-09,9,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,1995
314,1995-05-10,10,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,1995
315,1995-05-11,11,5,SEX,SEXTA,5,MAI,MAIO,3,2,1,1995
316,1995-05-12,12,6,SAB,SABADO,5,MAI,MAIO,3,2,1,1995
317,1995-05-13,13,7,DOM,DOMINGO,5,MAI,MAIO,3,2,1,1995
318,1995-05-14,14,1,SEG,SEGUNDA,5,MAI,MAIO,3,2,1,1995
319,1995-05-15,15,2,TER,TERCA,5,MAI,MAIO,3,2,1,1995
320,1995-05-16,16,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,1995
321,1995-05-17,17,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,1995
322,1995-05-18,18,5,SEX,SEXTA,5,MAI,MAIO,3,2,1,1995
323,1995-05-19,19,6,SAB,SABADO,5,MAI,MAIO,3,2,1,1995
324,1995-05-20,20,7,DOM,DOMINGO,5,MAI,MAIO,3,2,1,1995
325,1995-05-21,21,1,SEG,SEGUNDA,5,MAI,MAIO,3,2,1,1995
326,1995-05-22,22,2,TER,TERCA,5,MAI,MAIO,3,2,1,1995
327,1995-05-23,23,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,1995
328,1995-05-24,24,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,1995
329,1995-05-25,25,5,SEX,SEXTA,5,MAI,MAIO,3,2,1,1995
330,1995-05-26,26,6,SAB,SABADO,5,MAI,MAIO,3,2,1,1995
331,1995-05-27,27,7,DOM,DOMINGO,5,MAI,MAIO,3,2,1,1995
332,1995-05-28,28,1,SEG,SEGUNDA,5,MAI,MAIO,3,2,1,1995
333,1995-05-29,29,2,TER,TERCA,5,MAI,MAIO,3,2,1,1995
334,1995-05-30,30,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,1995
335,1995-05-31,31,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,1995
336,1995-06-01,1,5,SEX,SEXTA,6,JUN,JUNHO,3,2,1,1995
337,1995-06-02,2,6,SAB,SABADO,6,JUN,JUNHO,3,2,1,1995
338,1995-06-03,3,7,DOM,DOMINGO,6,JUN,JUNHO,3,2,1,1995
339,1995-06-04,4,1,SEG,SEGUNDA,6,JUN,JUNHO,3,2,1,1995
340,1995-06-05,5,2,TER,TERCA,6,JUN,JUNHO,3,2,1,1995
341,1995-06-06,6,3,QUA,QUARTA,6,JUN,JUNHO,3,2,1,1995
342,1995-06-07,7,4,QUI,QUINTA,6,JUN,JUNHO,3,2,1,1995
343,1995-06-08,8,5,SEX,SEXTA,6,JUN,JUNHO,3,2,1,1995
344,1995-06-09,9,6,SAB,SABADO,6,JUN,JUNHO,3,2,1,1995
345,1995-06-10,10,7,DOM,DOMINGO,6,JUN,JUNHO,3,2,1,1995
346,1995-06-11,11,1,SEG,SEGUNDA,6,JUN,JUNHO,3,2,1,1995
347,1995-06-12,12,2,TER,TERCA,6,JUN,JUNHO,3,2,1,1995
348,1995-06-13,13,3,QUA,QUARTA,6,JUN,JUNHO,3,2,1,1995
349,1995-06-14,14,4,QUI,QUINTA,6,JUN,JUNHO,3,2,1,1995
350,1995-06-15,15,5,SEX,SEXTA,6,JUN,JUNHO,3,2,1,1995
351,1995-06-16,16,6,SAB,SABADO,6,JUN,JUNHO,3,2,1,1995
352,1995-06-17,17,7,DOM,DOMINGO,6,JUN,JUNHO,3,2,1,1995
353,1995-06-18,18,1,SEG,SEGUNDA,6,JUN,JUNHO,3,2,1,1995
354,1995-06-19,19,2,TER,TERCA,6,JUN,JUNHO,3,2,1,1995
355,1995-06-20,20,3,QUA,QUARTA,6,JUN,JUNHO,3,2,1,1995
356,1995-06-21,21,4,QUI,QUINTA,6,JUN,JUNHO,3,2,1,1995
357,1995-06-22,22,5,SEX,SEXTA,6,JUN,JUNHO,3,2,1,1995
358,1995-06-23,23,6,SAB,SABADO,6,JUN,JUNHO,3,2,1,1995
359,1995-06-24,24,7,DOM,DOMINGO,6,JUN,JUNHO,3,2,1,1995
360,1995-06-25,25,1,SEG,SEGUNDA,6,JUN,JUNHO,3,2,1,1995
361,1995-06-26,26,2,TER,TERCA,6,JUN,JUNHO,3,2,1,1995
362,1995-06-27,27,3,QUA,QUARTA,6,JUN,JUNHO,3,2,1,1995
363,1995-06-28,28,4,QUI,QUINTA,6,JUN,JUNHO,3,2,1,1995
364,1995-06-29,29,5,SEX,SEXTA,6,JUN,JUNHO,3,2,1,1995
365,1995-06-30,30,6,SAB,SABADO,6,JUN,JUNHO,3,2,1,1995
366,1995-07-01,1,7,DOM,DOMINGO,7,JUL,JULHO,4,3,2,1995
367,1995-07-02,2,1,SEG,SEGUNDA,7,JUL,JULHO,4,3,2,1995
368,1995-07-03,3,2,TER,TERCA,7,JUL,JULHO,4,3,2,1995
369,1995-07-04,4,3,QUA,QUARTA,7,JUL,JULHO,4,3,2,1995
370,1995-07-05,5,4,QUI,QUINTA,7,JUL,JULHO,4,3,2,1995
371,1995-07-06,6,5,SEX,SEXTA,7,JUL,JULHO,4,3,2,1995
372,1995-07-07,7,6,SAB,SABADO,7,JUL,JULHO,4,3,2,1995
373,1995-07-08,8,7,DOM,DOMINGO,7,JUL,JULHO,4,3,2,1995
374,1995-07-09,9,1,SEG,SEGUNDA,7,JUL,JULHO,4,3,2,1995
375,1995-07-10,10,2,TER,TERCA,7,JUL,JULHO,4,3,2,1995
376,1995-07-11,11,3,QUA,QUARTA,7,JUL,JULHO,4,3,2,1995
377,1995-07-12,12,4,QUI,QUINTA,7,JUL,JULHO,4,3,2,1995
378,1995-07-13,13,5,SEX,SEXTA,7,JUL,JULHO,4,3,2,1995
379,1995-07-14,14,6,SAB,SABADO,7,JUL,JULHO,4,3,2,1995
380,1995-07-15,15,7,DOM,DOMINGO,7,JUL,JULHO,4,3,2,1995
381,1995-07-16,16,1,SEG,SEGUNDA,7,JUL,JULHO,4,3,2,1995
382,1995-07-17,17,2,TER,TERCA,7,JUL,JULHO,4,3,2,1995
383,1995-07-18,18,3,QUA,QUARTA,7,JUL,JULHO,4,3,2,1995
384,1995-07-19,19,4,QUI,QUINTA,7,JUL,JULHO,4,3,2,1995
385,1995-07-20,20,5,SEX,SEXTA,7,JUL,JULHO,4,3,2,1995
386,1995-07-21,21,6,SAB,SABADO,7,JUL,JULHO,4,3,2,1995
387,1995-07-22,22,7,DOM,DOMINGO,7,JUL,JULHO,4,3,2,1995
388,1995-07-23,23,1,SEG,SEGUNDA,7,JUL,JULHO,4,3,2,1995
389,1995-07-24,24,2,TER,TERCA,7,JUL,JULHO,4,3,2,1995
390,1995-07-25,25,3,QUA,QUARTA,7,JUL,JULHO,4,3,2,1995
391,1995-07-26,26,4,QUI,QUINTA,7,JUL,JULHO,4,3,2,1995
392,1995-07-27,27,5,SEX,SEXTA,7,JUL,JULHO,4,3,2,1995
393,1995-07-28,28,6,SAB,SABADO,7,JUL,JULHO,4,3,2,1995
394,1995-07-29,29,7,DOM,DOMINGO,7,JUL,JULHO,4,3,2,1995
395,1995-07-30,30,1,SEG,SEGUNDA,7,JUL,JULHO,4,3,2,1995
396,1995-07-31,31,2,TER,TERCA,7,JUL,JULHO,4,3,2,1995
397,1995-08-01,1,3,QUA,QUARTA,8,AGO,AGOSTO,4,3,2,1995
398,1995-08-02,2,4,QUI,QUINTA,8,AGO,AGOSTO,4,3,2,1995
399,1995-08-03,3,5,SEX,SEXTA,8,AGO,AGOSTO,4,3,2,1995
400,1995-08-04,4,6,SAB,SABADO,8,AGO,AGOSTO,4,3,2,1995
401,1995-08-05,5,7,DOM,DOMINGO,8,AGO,AGOSTO,4,3,2,1995
402,1995-08-06,6,1,SEG,SEGUNDA,8,AGO,AGOSTO,4,3,2,1995
403,1995-08-07,7,2,TER,TERCA,8,AGO,AGOSTO,4,3,2,1995
404,1995-08-08,8,3,QUA,QUARTA,8,AGO,AGOSTO,4,3,2,1995
405,1995-08-09,9,4,QUI,QUINTA,8,AGO,AGOSTO,4,3,2,1995
406,1995-08-10,10,5,SEX,SEXTA,8,AGO,AGOSTO,4,3,2,1995
407,1995-08-11,11,6,SAB,SABADO,8,AGO,AGOSTO,4,3,2,1995
408,1995-08-12,12,7,DOM,DOMINGO,8,AGO,AGOSTO,4,3,2,1995
409,1995-08-13,13,1,SEG,SEGUNDA,8,AGO,AGOSTO,4,3,2,1995
410,1995-08-14,14,2,TER,TERCA,8,AGO,AGOSTO,4,3,2,1995
411,1995-08-15,15,3,QUA,QUARTA,8,AGO,AGOSTO,4,3,2,1995
412,1995-08-16,16,4,QUI,QUINTA,8,AGO,AGOSTO,4,3,2,1995
413,1995-08-17,17,5,SEX,SEXTA,8,AGO,AGOSTO,4,3,2,1995
414,1995-08-18,18,6,SAB,SABADO,8,AGO,AGOSTO,4,3,2,1995
415,1995-08-19,19,7,DOM,DOMINGO,8,AGO,AGOSTO,4,3,2,1995
416,1995-08-20,20,1,SEG,SEGUNDA,8,AGO,AGOSTO,4,3,2,1995
417,1995-08-21,21,2,TER,TERCA,8,AGO,AGOSTO,4,3,2,1995
418,1995-08-22,22,3,QUA,QUARTA,8,AGO,AGOSTO,4,3,2,1995
419,1995-08-23,23,4,QUI,QUINTA,8,AGO,AGOSTO,4,3,2,1995
420,1995-08-24,24,5,SEX,SEXTA,8,AGO,AGOSTO,4,3,2,1995
421,1995-08-25,25,6,SAB,SABADO,8,AGO,AGOSTO,4,3,2,1995
422,1995-08-26,26,7,DOM,DOMINGO,8,AGO,AGOSTO,4,3,2,1995
423,1995-08-27,27,1,SEG,SEGUNDA,8,AGO,AGOSTO,4,3,2,1995
424,1995-08-28,28,2,TER,TERCA,8,AGO,AGOSTO,4,3,2,1995
425,1995-08-29,29,3,QUA,QUARTA,8,AGO,AGOSTO,4,3,2,1995
426,1995-08-30,30,4,QUI,QUINTA,8,AGO,AGOSTO,4,3,2,1995
427,1995-08-31,31,5,SEX,SEXTA,8,AGO,AGOSTO,4,3,2,1995
428,1995-09-01,1,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,1995
429,1995-09-02,2,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,1995
430,1995-09-03,3,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,1995
431,1995-09-04,4,2,TER,TERCA,9,SET,SETEMBRO,5,3,2,1995
432,1995-09-05,5,3,QUA,QUARTA,9,SET,SETEMBRO,5,3,2,1995
433,1995-09-06,6,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,1995
434,1995-09-07,7,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,1995
435,1995-09-08,8,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,1995
436,1995-09-09,9,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,1995
437,1995-09-10,10,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,1995
438,1995-09-11,11,2,TER,TERCA,9,SET,SETEMBRO,5,3,2,1995
439,1995-09-12,12,3,QUA,QUARTA,9,SET,SETEMBRO,5,3,2,1995
440,1995-09-13,13,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,1995
441,1995-09-14,14,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,1995
442,1995-09-15,15,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,1995
443,1995-09-16,16,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,1995
444,1995-09-17,17,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,1995
445,1995-09-18,18,2,TER,TERCA,9,SET,SETEMBRO,5,3,2,1995
446,1995-09-19,19,3,QUA,QUARTA,9,SET,SETEMBRO,5,3,2,1995
447,1995-09-20,20,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,1995
448,1995-09-21,21,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,1995
449,1995-09-22,22,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,1995
450,1995-09-23,23,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,1995
451,1995-09-24,24,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,1995
452,1995-09-25,25,2,TER,TERCA,9,SET,SETEMBRO,5,3,2,1995
453,1995-09-26,26,3,QUA,QUARTA,9,SET,SETEMBRO,5,3,2,1995
454,1995-09-27,27,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,1995
455,1995-09-28,28,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,1995
456,1995-09-29,29,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,1995
457,1995-09-30,30,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,1995
458,1995-10-01,1,1,SEG,SEGUNDA,10,OUT,OUTUBRO,5,4,2,1995
459,1995-10-02,2,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,1995
460,1995-10-03,3,3,QUA,QUARTA,10,OUT,OUTUBRO,5,4,2,1995
461,1995-10-04,4,4,QUI,QUINTA,10,OUT,OUTUBRO,5,4,2,1995
462,1995-10-05,5,5,SEX,SEXTA,10,OUT,OUTUBRO,5,4,2,1995
463,1995-10-06,6,6,SAB,SABADO,10,OUT,OUTUBRO,5,4,2,1995
464,1995-10-07,7,7,DOM,DOMINGO,10,OUT,OUTUBRO,5,4,2,1995
465,1995-10-08,8,1,SEG,SEGUNDA,10,OUT,OUTUBRO,5,4,2,1995
466,1995-10-09,9,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,1995
467,1995-10-10,10,3,QUA,QUARTA,10,OUT,OUTUBRO,5,4,2,1995
468,1995-10-11,11,4,QUI,QUINTA,10,OUT,OUTUBRO,5,4,2,1995
469,1995-10-12,12,5,SEX,SEXTA,10,OUT,OUTUBRO,5,4,2,1995
470,1995-10-13,13,6,SAB,SABADO,10,OUT,OUTUBRO,5,4,2,1995
471,1995-10-14,14,7,DOM,DOMINGO,10,OUT,OUTUBRO,5,4,2,1995
472,1995-10-15,15,1,SEG,SEGUNDA,10,OUT,OUTUBRO,5,4,2,1995
473,1995-10-16,16,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,1995
474,1995-10-17,17,3,QUA,QUARTA,10,OUT,OUTUBRO,5,4,2,1995
475,1995-10-18,18,4,QUI,QUINTA,10,OUT,OUTUBRO,5,4,2,1995
476,1995-10-19,19,5,SEX,SEXTA,10,OUT,OUTUBRO,5,4,2,1995
477,1995-10-20,20,6,SAB,SABADO,10,OUT,OUTUBRO,5,4,2,1995
478,1995-10-21,21,7,DOM,DOMINGO,10,OUT,OUTUBRO,5,4,2,1995
479,1995-10-22,22,1,SEG,SEGUNDA,10,OUT,OUTUBRO,5,4,2,1995
480,1995-10-23,23,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,1995
481,1995-10-24,24,3,QUA,QUARTA,10,OUT,OUTUBRO,5,4,2,1995
482,1995-10-25,25,4,QUI,QUINTA,10,OUT,OUTUBRO,5,4,2,1995
483,1995-10-26,26,5,SEX,SEXTA,10,OUT,OUTUBRO,5,4,2,1995
484,1995-10-27,27,6,SAB,SABADO,10,OUT,OUTUBRO,5,4,2,1995
485,1995-10-28,28,7,DOM,DOMINGO,10,OUT,OUTUBRO,5,4,2,1995
486,1995-10-29,29,1,SEG,SEGUNDA,10,OUT,OUTUBRO,5,4,2,1995
487,1995-10-30,30,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,1995
488,1995-10-31,31,3,QUA,QUARTA,10,OUT,OUTUBRO,5,4,2,1995
489,1995-11-01,1,4,QUI,QUINTA,11,NOV,NOVEMBRO,6,4,2,1995
490,1995-11-02,2,5,SEX,SEXTA,11,NOV,NOVEMBRO,6,4,2,1995
491,1995-11-03,3,6,SAB,SABADO,11,NOV,NOVEMBRO,6,4,2,1995
492,1995-11-04,4,7,DOM,DOMINGO,11,NOV,NOVEMBRO,6,4,2,1995
493,1995-11-05,5,1,SEG,SEGUNDA,11,NOV,NOVEMBRO,6,4,2,1995
494,1995-11-06,6,2,TER,TERCA,11,NOV,NOVEMBRO,6,4,2,1995
495,1995-11-07,7,3,QUA,QUARTA,11,NOV,NOVEMBRO,6,4,2,1995
496,1995-11-08,8,4,QUI,QUINTA,11,NOV,NOVEMBRO,6,4,2,1995
497,1995-11-09,9,5,SEX,SEXTA,11,NOV,NOVEMBRO,6,4,2,1995
498,1995-11-10,10,6,SAB,SABADO,11,NOV,NOVEMBRO,6,4,2,1995
499,1995-11-11,11,7,DOM,DOMINGO,11,NOV,NOVEMBRO,6,4,2,1995
500,1995-11-12,12,1,SEG,SEGUNDA,11,NOV,NOVEMBRO,6,4,2,1995
501,1995-11-13,13,2,TER,TERCA,11,NOV,NOVEMBRO,6,4,2,1995
502,1995-11-14,14,3,QUA,QUARTA,11,NOV,NOVEMBRO,6,4,2,1995
503,1995-11-15,15,4,QUI,QUINTA,11,NOV,NOVEMBRO,6,4,2,1995
504,1995-11-16,16,5,SEX,SEXTA,11,NOV,NOVEMBRO,6,4,2,1995
505,1995-11-17,17,6,SAB,SABADO,11,NOV,NOVEMBRO,6,4,2,1995
506,1995-11-18,18,7,DOM,DOMINGO,11,NOV,NOVEMBRO,6,4,2,1995
507,1995-11-19,19,1,SEG,SEGUNDA,11,NOV,NOVEMBRO,6,4,2,1995
508,1995-11-20,20,2,TER,TERCA,11,NOV,NOVEMBRO,6,4,2,1995
509,1995-11-21,21,3,QUA,QUARTA,11,NOV,NOVEMBRO,6,4,2,1995
510,1995-11-22,22,4,QUI,QUINTA,11,NOV,NOVEMBRO,6,4,2,1995
511,1995-11-23,23,5,SEX,SEXTA,11,NOV,NOVEMBRO,6,4,2,1995
512,1995-11-24,24,6,SAB,SABADO,11,NOV,NOVEMBRO,6,4,2,1995
513,1995-11-25,25,7,DOM,DOMINGO,11,NOV,NOVEMBRO,6,4,2,1995
514,1995-11-26,26,1,SEG,SEGUNDA,11,NOV,NOVEMBRO,6,4,2,1995
515,1995-11-27,27,2,TER,TERCA,11,NOV,NOVEMBRO,6,4,2,1995
516,1995-11-28,28,3,QUA,QUARTA,11,NOV,NOVEMBRO,6,4,2,1995
517,1995-11-29,29,4,QUI,QUINTA,11,NOV,NOVEMBRO,6,4,2,1995
518,1995-11-30,30,5,SEX,SEXTA,11,NOV,NOVEMBRO,6,4,2,1995
519,1995-12-01,1,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,1995
520,1995-12-02,2,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,1995
521,1995-12-03,3,1,SEG,SEGUNDA,12,DEZ,DEZEMBRO,6,4,2,1995
522,1995-12-04,4,2,TER,TERCA,12,DEZ,DEZEMBRO,6,4,2,1995
523,1995-12-05,5,3,QUA,QUARTA,12,DEZ,DEZEMBRO,6,4,2,1995
524,1995-12-06,6,4,QUI,QUINTA,12,DEZ,DEZEMBRO,6,4,2,1995
525,1995-12-07,7,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,1995
526,1995-12-08,8,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,1995
527,1995-12-09,9,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,1995
528,1995-12-10,10,1,SEG,SEGUNDA,12,DEZ,DEZEMBRO,6,4,2,1995
529,1995-12-11,11,2,TER,TERCA,12,DEZ,DEZEMBRO,6,4,2,1995
530,1995-12-12,12,3,QUA,QUARTA,12,DEZ,DEZEMBRO,6,4,2,1995
531,1995-12-13,13,4,QUI,QUINTA,12,DEZ,DEZEMBRO,6,4,2,1995
532,1995-12-14,14,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,1995
533,1995-12-15,15,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,1995
534,1995-12-16,16,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,1995
535,1995-12-17,17,1,SEG,SEGUNDA,12,DEZ,DEZEMBRO,6,4,2,1995
536,1995-12-18,18,2,TER,TERCA,12,DEZ,DEZEMBRO,6,4,2,1995
537,1995-12-19,19,3,QUA,QUARTA,12,DEZ,DEZEMBRO,6,4,2,1995
538,1995-12-20,20,4,QUI,QUINTA,12,DEZ,DEZEMBRO,6,4,2,1995
539,1995-12-21,21,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,1995
540,1995-12-22,22,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,1995
541,1995-12-23,23,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,1995
542,1995-12-24,24,1,SEG,SEGUNDA,12,DEZ,DEZEMBRO,6,4,2,1995
543,1995-12-25,25,2,TER,TERCA,12,DEZ,DEZEMBRO,6,4,2,1995
544,1995-12-26,26,3,QUA,QUARTA,12,DEZ,DEZEMBRO,6,4,2,1995
545,1995-12-27,27,4,QUI,QUINTA,12,DEZ,DEZEMBRO,6,4,2,1995
546,1995-12-28,28,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,1995
547,1995-12-29,29,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,1995
548,1995-12-30,30,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,1995
549,1995-12-31,31,1,SEG,SEGUNDA,12,DEZ,DEZEMBRO,6,4,2,1995
550,1996-01-01,1,2,TER,TERCA,1,JAN,JANEIRO,1,1,1,1996
551,1996-01-02,2,3,QUA,QUARTA,1,JAN,JANEIRO,1,1,1,1996
552,1996-01-03,3,4,QUI,QUINTA,1,JAN,JANEIRO,1,1,1,1996
553,1996-01-04,4,5,SEX,SEXTA,1,JAN,JANEIRO,1,1,1,1996
554,1996-01-05,5,6,SAB,SABADO,1,JAN,JANEIRO,1,1,1,1996
555,1996-01-06,6,7,DOM,DOMINGO,1,JAN,JANEIRO,1,1,1,1996
556,1996-01-07,7,1,SEG,SEGUNDA,1,JAN,JANEIRO,1,1,1,1996
557,1996-01-08,8,2,TER,TERCA,1,JAN,JANEIRO,1,1,1,1996
558,1996-01-09,9,3,QUA,QUARTA,1,JAN,JANEIRO,1,1,1,1996
559,1996-01-10,10,4,QUI,QUINTA,1,JAN,JANEIRO,1,1,1,1996
560,1996-01-11,11,5,SEX,SEXTA,1,JAN,JANEIRO,1,1,1,1996
561,1996-01-12,12,6,SAB,SABADO,1,JAN,JANEIRO,1,1,1,1996
562,1996-01-13,13,7,DOM,DOMINGO,1,JAN,JANEIRO,1,1,1,1996
563,1996-01-14,14,1,SEG,SEGUNDA,1,JAN,JANEIRO,1,1,1,1996
564,1996-01-15,15,2,TER,TERCA,1,JAN,JANEIRO,1,1,1,1996
565,1996-01-16,16,3,QUA,QUARTA,1,JAN,JANEIRO,1,1,1,1996
566,1996-01-17,17,4,QUI,QUINTA,1,JAN,JANEIRO,1,1,1,1996
567,1996-01-18,18,5,SEX,SEXTA,1,JAN,JANEIRO,1,1,1,1996
568,1996-01-19,19,6,SAB,SABADO,1,JAN,JANEIRO,1,1,1,1996
569,1996-01-20,20,7,DOM,DOMINGO,1,JAN,JANEIRO,1,1,1,1996
570,1996-01-21,21,1,SEG,SEGUNDA,1,JAN,JANEIRO,1,1,1,1996
571,1996-01-22,22,2,TER,TERCA,1,JAN,JANEIRO,1,1,1,1996
572,1996-01-23,23,3,QUA,QUARTA,1,JAN,JANEIRO,1,1,1,1996
573,1996-01-24,24,4,QUI,QUINTA,1,JAN,JANEIRO,1,1,1,1996
574,1996-01-25,25,5,SEX,SEXTA,1,JAN,JANEIRO,1,1,1,1996
575,1996-01-26,26,6,SAB,SABADO,1,JAN,JANEIRO,1,1,1,1996
576,1996-01-27,27,7,DOM,DOMINGO,1,JAN,JANEIRO,1,1,1,1996
577,1996-01-28,28,1,SEG,SEGUNDA,1,JAN,JANEIRO,1,1,1,1996
578,1996-01-29,29,2,TER,TERCA,1,JAN,JANEIRO,1,1,1,1996
579,1996-01-30,30,3,QUA,QUARTA,1,JAN,JANEIRO,1,1,1,1996
580,1996-01-31,31,4,QUI,QUINTA,1,JAN,JANEIRO,1,1,1,1996
581,1996-02-01,1,5,SEX,SEXTA,2,FEV,FEVEREIRO,1,1,1,1996
582,1996-02-02,2,6,SAB,SABADO,2,FEV,FEVEREIRO,1,1,1,1996
583,1996-02-03,3,7,DOM,DOMINGO,2,FEV,FEVEREIRO,1,1,1,1996
584,1996-02-04,4,1,SEG,SEGUNDA,2,FEV,FEVEREIRO,1,1,1,1996
585,1996-02-05,5,2,TER,TERCA,2,FEV,FEVEREIRO,1,1,1,1996
586,1996-02-06,6,3,QUA,QUARTA,2,FEV,FEVEREIRO,1,1,1,1996
587,1996-02-07,7,4,QUI,QUINTA,2,FEV,FEVEREIRO,1,1,1,1996
588,1996-02-08,8,5,SEX,SEXTA,2,FEV,FEVEREIRO,1,1,1,1996
589,1996-02-09,9,6,SAB,SABADO,2,FEV,FEVEREIRO,1,1,1,1996
590,1996-02-10,10,7,DOM,DOMINGO,2,FEV,FEVEREIRO,1,1,1,1996
591,1996-02-11,11,1,SEG,SEGUNDA,2,FEV,FEVEREIRO,1,1,1,1996
592,1996-02-12,12,2,TER,TERCA,2,FEV,FEVEREIRO,1,1,1,1996
593,1996-02-13,13,3,QUA,QUARTA,2,FEV,FEVEREIRO,1,1,1,1996
594,1996-02-14,14,4,QUI,QUINTA,2,FEV,FEVEREIRO,1,1,1,1996
595,1996-02-15,15,5,SEX,SEXTA,2,FEV,FEVEREIRO,1,1,1,1996
596,1996-02-16,16,6,SAB,SABADO,2,FEV,FEVEREIRO,1,1,1,1996
597,1996-02-17,17,7,DOM,DOMINGO,2,FEV,FEVEREIRO,1,1,1,1996
598,1996-02-18,18,1,SEG,SEGUNDA,2,FEV,FEVEREIRO,1,1,1,1996
599,1996-02-19,19,2,TER,TERCA,2,FEV,FEVEREIRO,1,1,1,1996
600,1996-02-20,20,3,QUA,QUARTA,2,FEV,FEVEREIRO,1,1,1,1996
601,1996-02-21,21,4,QUI,QUINTA,2,FEV,FEVEREIRO,1,1,1,1996
602,1996-02-22,22,5,SEX,SEXTA,2,FEV,FEVEREIRO,1,1,1,1996
603,1996-02-23,23,6,SAB,SABADO,2,FEV,FEVEREIRO,1,1,1,1996
604,1996-02-24,24,7,DOM,DOMINGO,2,FEV,FEVEREIRO,1,1,1,1996
605,1996-02-25,25,1,SEG,SEGUNDA,2,FEV,FEVEREIRO,1,1,1,1996
606,1996-02-26,26,2,TER,TERCA,2,FEV,FEVEREIRO,1,1,1,1996
607,1996-02-27,27,3,QUA,QUARTA,2,FEV,FEVEREIRO,1,1,1,1996
608,1996-02-28,28,4,QUI,QUINTA,2,FEV,FEVEREIRO,1,1,1,1996
609,1996-02-29,29,5,SEX,SEXTA,2,FEV,FEVEREIRO,1,1,1,1996
610,1996-03-01,1,6,SAB,SABADO,3,MAR,MARCO,2,1,1,1996
611,1996-03-02,2,7,DOM,DOMINGO,3,MAR,MARCO,2,1,1,1996
612,1996-03-03,3,1,SEG,SEGUNDA,3,MAR,MARCO,2,1,1,1996
